3.307439456947142276e+01,3.455734065657888876e-01,6.814288220607345181e-01,9.866528051727629922e-01,2.177654109589035603e+00,4.662207145660659080e+00,8.619935349476730835e+01,1.238047900011239108e+03,3.173636301071383059e-01,2.213249521239745832e+00,8.947361742320936173e-01,4.049742409136003474e-01,1.000000000000000000e+00
3.916845798679046453e+01,3.457038589780541682e-01,6.801820105828489949e-01,9.863690047642013070e-01,2.326527336105670862e+00,4.709230257243093298e+00,8.720432683510759375e+01,1.435650807000100031e+03,3.214728986495174468e-01,2.202472118405155665e+00,8.775856809224933386e-01,4.637805979785210586e-01,1.000000000000000000e+00
3.880913649706449320e+01,3.473910394065664042e-01,6.831019376097779983e-01,9.856227901018673743e-01,2.334378057729933786e+00,4.655663908986616306e+00,8.618267020369945897e+01,1.348608496982473298e+03,3.209636687533929944e-01,2.198757370879122597e+00,8.757022264180704951e-01,4.648675437714813174e-01,1.000000000000000000e+00
3.298026999755376210e+01,3.502131905962231340e-01,6.987858169800561514e-01,9.870175066847726164e-01,2.121131971624261592e+00,4.575517629310676071e+00,8.396095785208730433e+01,1.269164785623186617e+03,3.300758226250763983e-01,2.167990445072318195e+00,8.855016909656114876e-01,4.289700588249248381e-01,1.000000000000000000e+00
3.085157778864961742e+01,3.470719310731855134e-01,6.974265460914168546e-01,9.885326591825620568e-01,2.044826320939332032e+00,4.587917736973659899e+00,8.409361793286571185e+01,1.344071525562307215e+03,3.261357066221535206e-01,2.178211647634731740e+00,8.834038327040616423e-01,4.368039523365923604e-01,1.000000000000000000e+00
1.926703920009779480e+01,3.590529997504073312e-01,7.331792064181418267e-01,9.857177383361079848e-01,1.566115765655571757e+00,4.271673764509585247e+00,7.789091119400704599e+01,6.738793893016263610e+02,3.644368081877473742e-01,2.055463247519968562e+00,9.466852973855566233e-01,2.209388462715523582e-01,1.000000000000000000e+00
2.172447559931500649e+01,3.579229912221262855e-01,7.262697911272032458e-01,9.877448443623609853e-01,1.680795927103714282e+00,4.376235115342220539e+00,7.970337501725524021e+01,8.855026351229607826e+02,3.525870594312436879e-01,2.090438452938495839e+00,9.268794752424582839e-01,2.893975092945962890e-01,1.000000000000000000e+00
1.900856928816041602e+01,3.588976996970937305e-01,7.333943784224487006e-01,9.885316110592210492e-01,1.571894875244613354e+00,4.298573747727236771e+00,7.800365523611773710e+01,8.279271148921543499e+02,3.542449294182006270e-01,2.083247427215368486e+00,9.320072472910396755e-01,2.703911156631232382e-01,1.000000000000000000e+00
1.908683953033262526e+01,3.587973452725625734e-01,7.372969340471572375e-01,9.908121986302277362e-01,1.552837573385514425e+00,4.343509394986996952e+00,7.830171284643189722e+01,1.037683622650438338e+03,3.490191655582748353e-01,2.097530699936168475e+00,9.283422372536733747e-01,2.924395769626388364e-01,1.000000000000000000e+00
3.725142948874744775e+01,3.401435430015052330e-01,6.700880298339090269e-01,9.856797244484275522e-01,2.318959454500971074e+00,4.757994012782408078e+00,8.858322153515430841e+01,1.299735284256268642e+03,3.127434011257719249e-01,2.228896527193501509e+00,8.968798213172703981e-01,4.008415356844947097e-01,1.000000000000000000e+00
3.353228198385506431e+01,3.182611984591078302e-01,6.257417296001568374e-01,9.899234443881529399e-01,2.430834148727975208e+00,5.068464208462109433e+00,9.466698490960664003e+01,1.662445155997236725e+03,2.885766946710646152e-01,2.318807986282529932e+00,8.384285600332077593e-01,5.706266370470111093e-01,1.000000000000000000e+00
3.265918542074352615e+01,3.211569205192974508e-01,6.286463926861346474e-01,9.895764412176126790e-01,2.333858243639914232e+00,5.027938478967813651e+00,9.379284088079627679e+01,1.565371171272767242e+03,2.870985906920395792e-01,2.324102266045370069e+00,8.626295873255003244e-01,5.079704489049178262e-01,1.000000000000000000e+00
4.032767398483356658e+01,3.225807264808034369e-01,6.294266849545274711e-01,9.881553559354497862e-01,2.474490887964770902e+00,5.022838878784081196e+00,9.378294628209182804e+01,1.701056765172106680e+03,2.862041543994564563e-01,2.329139803855609259e+00,8.613708347547799349e-01,5.202989810051341646e-01,1.000000000000000000e+00
3.838392092710365944e+01,3.257378428163881234e-01,6.459255122621693213e-01,9.869790158058273644e-01,2.371659430039134708e+00,4.893952257158929342e+00,9.095294967815078735e+01,1.472818994755260064e+03,2.983548235206399113e-01,2.290011368289234017e+00,8.805578016908839345e-01,4.548379265556570239e-01,1.000000000000000000e+00
4.267851791829734509e+01,3.268924037263855609e-01,6.471193779302025773e-01,9.856565867116404700e-01,2.454225782778860054e+00,4.893442653496330230e+00,9.084152246419854748e+01,1.486609131103483378e+03,3.004433305468410254e-01,2.286583775627894610e+00,8.780782005051150918e-01,4.660920561832112563e-01,1.000000000000000000e+00
4.311350293542059120e+01,3.249861871884575648e-01,6.481039221009393669e-01,9.867173795143275861e-01,2.440871147260266660e+00,4.935088615081344443e+00,9.137070770037809098e+01,1.621688415822980460e+03,2.956185236689634621e-01,2.301363321456426192e+00,8.687326647923327982e-01,4.962978717535957984e-01,1.000000000000000000e+00
3.605980919765154624e+01,3.259313464896027579e-01,6.586152833416468733e-01,9.884069900108318762e-01,2.204500978473574513e+00,4.875287476247868845e+00,8.959628633664389952e+01,1.554014677938015666e+03,2.960005853674374521e-01,2.296293087004281475e+00,8.774658048059791327e-01,4.654365971447764760e-01,1.000000000000000000e+00
3.306714774951069558e+01,3.230049546509780045e-01,6.625858251020373402e-01,9.901780985319966755e-01,2.111171416340503537e+00,4.867384998388923911e+00,8.916016035135136519e+01,1.681949520408277749e+03,2.937031100154854357e-01,2.302726653655738698e+00,8.720926530659198761e-01,4.851180093616737632e-01,1.000000000000000000e+00
4.373056812622300527e+01,3.187170340500493082e-01,6.277663327276551408e-01,9.862629352877544386e-01,2.627767245596863699e+00,5.038108787437279190e+00,9.422566689356546021e+01,1.590497060880166828e+03,2.833043097052723169e-01,2.329420828742927441e+00,8.863669972342904657e-01,4.503233717923807444e-01,1.000000000000000000e+00
3.597166248776900943e+01,3.206257289810822697e-01,6.456091043818891206e-01,9.882610298625242873e-01,2.356294337084145152e+00,4.938007171413971719e+00,9.169851236811419426e+01,1.530999385191113106e+03,2.888193181715905666e-01,2.311863179998088658e+00,8.941140914394054562e-01,4.237638325290551955e-01,1.000000000000000000e+00
3.635576687866917212e+01,3.200403895184503744e-01,6.386344721700015770e-01,9.895609267000181619e-01,2.415056262230914630e+00,4.989811007928123487e+00,9.265479959034905733e+01,1.739958855285760364e+03,2.856726248865015805e-01,2.323613569578131699e+00,8.757829763926565647e-01,4.862182685897181722e-01,1.000000000000000000e+00
3.381390655577289550e+01,3.191828196768580206e-01,6.455445583033623258e-01,9.907085828747730361e-01,2.305329623287664553e+00,4.946804317151839214e+00,9.152869860628314314e+01,1.818122817048672005e+03,2.858653749572113156e-01,2.323338817475705476e+00,8.712450395978521556e-01,5.017102960498656117e-01,1.000000000000000000e+00
2.988535041585125285e+01,3.159121812727036516e-01,6.432972700259736998e-01,9.923129882178433059e-01,2.178066903131116394e+00,4.955569542124998783e+00,9.146474438970852816e+01,1.942184880521599553e+03,2.835266955080442131e-01,2.335349932012854346e+00,8.536717574752401561e-01,5.518693973865315128e-01,1.000000000000000000e+00
2.031244648972597489e+01,3.185995267042884826e-01,6.621956338000165587e-01,9.936910488098864569e-01,1.828017979452051689e+00,4.789397399610778372e+00,8.792348787639532759e+01,1.608308550905203447e+03,2.894976809620857239e-01,2.313100880278349702e+00,8.818062385544180870e-01,4.511725601107574590e-01,1.000000000000000000e+00
1.792929763943245192e+01,3.147398267283264550e-01,6.591670676328674761e-01,9.948204723834608298e-01,1.785064518101756814e+00,4.745871198271256475e+00,8.725669125242218627e+01,1.729018914609550848e+03,2.882857960648834705e-01,2.321242449825353216e+00,8.560025784827303141e-01,5.258290638672201700e-01,1.000000000000000000e+00
1.737493120107627576e+01,3.076152348286294025e-01,6.526431187658903177e-01,9.959789100329126121e-01,1.808280332681012847e+00,4.698600799428558794e+00,8.659612415067479674e+01,2.158078720702658757e+03,2.881300797453150153e-01,2.329004242153827953e+00,7.768559346732217818e-01,7.515151216804286660e-01,1.000000000000000000e+00
4.166348917563588827e+01,3.306497336080618243e-01,6.767031908588090339e-01,9.850295544624189104e-01,2.222411631604691795e+00,4.682608543906157550e+00,8.616624886520283155e+01,1.390354298832229688e+03,3.200097750523127615e-01,2.221527410123408597e+00,9.093942515610251576e-01,3.689424185674585188e-01,1.000000000000000000e+00
3.946357479207427588e+01,3.294177842750138363e-01,6.713138397382188982e-01,9.872219182879365951e-01,2.218169031311149730e+00,4.752073063731212521e+00,8.737751105619419434e+01,1.542892075585143175e+03,3.106459029077086598e-01,2.251245788070830312e+00,8.922588755376636982e-01,4.198705120221981058e-01,1.000000000000000000e+00
3.820073997064566385e+01,3.276572044845390552e-01,6.635751498212066890e-01,9.891214235177950842e-01,2.242118701076314835e+00,4.799742888882516212e+00,8.839199631020593984e+01,1.754265058914766996e+03,3.003135758626740426e-01,2.288375305551078931e+00,8.493639385560527444e-01,5.384629957944873091e-01,1.000000000000000000e+00
3.055175972358109959e+01,3.271556206739957839e-01,6.738789266843850934e-01,9.909135255583538804e-01,1.992210432974552026e+00,4.694104624937451398e+00,8.602050752989276816e+01,1.679680534622966661e+03,3.046217214432545006e-01,2.271654066362069901e+00,8.671048034448176622e-01,4.849404865488535221e-01,1.000000000000000000e+00
3.010304549902142668e+01,3.224632055655287100e-01,6.630674119708532821e-01,9.923683256044391054e-01,2.038664995107624112e+00,4.691875443921007083e+00,8.646499905457288548e+01,1.970405638252792414e+03,3.005042971635702997e-01,2.291423900114069934e+00,7.724592954036779702e-01,7.251702896320316727e-01,1.000000000000000000e+00
2.270798679060662550e+01,3.169526811705143943e-01,6.591397476268144873e-01,9.949585061048004109e-01,1.872775501467706105e+00,4.655738314699763514e+00,8.599450370266069399e+01,2.249866111027949955e+03,2.965233695285860449e-01,2.305857381453310317e+00,7.132749466109089553e-01,8.655936230066452186e-01,1.000000000000000000e+00
1.083957619863010713e+01,3.229320201517921762e-01,6.864002320361565213e-01,9.964777024707250908e-01,1.409047822896278834e+00,4.388031465703921441e+00,8.049427129131292702e+01,1.537048504041726119e+03,3.017773900355678052e-01,2.287180153543495464e+00,8.716558929882012308e-01,4.540788773817484580e-01,1.000000000000000000e+00
1.227534858121328831e+01,3.081382317060114007e-01,6.654809196871552812e-01,9.974476945087215052e-01,1.541653926125242657e+00,4.476708647127718876e+00,8.272085394210684228e+01,2.401910698211271665e+03,2.952764898946043104e-01,2.319416019521329808e+00,6.998517366009764373e-01,9.217686510318502391e-01,1.000000000000000000e+00
1.081319563356161950e+01,3.085272494435961077e-01,6.784367837022750036e-01,9.975831084749209321e-01,1.411096501956943250e+00,4.305043942673506763e+00,7.924030213058783545e+01,2.234089999226955115e+03,3.009120631904806942e-01,2.303132528515921429e+00,7.419899181695654988e-01,8.294079376246349389e-01,1.000000000000000000e+00
4.391842740949105917e+01,3.172308372061154458e-01,6.516423724664832662e-01,9.860383986698016967e-01,2.510977250489231594e+00,4.922165999848316709e+00,9.202012738610210363e+01,1.571604857669430203e+03,2.927525075501762331e-01,2.291976680651282017e+00,8.733717334980610758e-01,4.862566634478976413e-01,1.000000000000000000e+00
4.443943401418771799e+01,3.222021886756128439e-01,6.612643861594287298e-01,9.870938294686015801e-01,2.476417257827781881e+00,4.823744671207923496e+00,8.998821734484569390e+01,1.720514072414487600e+03,2.972555753076449037e-01,2.279792325160459487e+00,8.630659786867909133e-01,5.130602029560955568e-01,1.000000000000000000e+00
3.105477923189815570e+01,3.150319721503871961e-01,6.186565010616194016e-01,9.898568889253828162e-01,2.326802531800381768e+00,4.921758354518840584e+00,9.211289898032990209e+01,1.529482230926339980e+03,2.748103958147112280e-01,2.374558901694598489e+00,8.655313006020151079e-01,4.927956420270556137e-01,1.000000000000000000e+00
2.585857234589035869e+01,3.123834345858764738e-01,6.222732853613084369e-01,9.908643436704188678e-01,2.209355124755378430e+00,4.821209721130197856e+00,9.038746611756468496e+01,1.413879407905260450e+03,2.765732273692265153e-01,2.371559185547291282e+00,8.650608997850213200e-01,4.804166253297628142e-01,1.000000000000000000e+00
1.992974101027393985e+01,3.104636015884459921e-01,6.349111639506240801e-01,9.918801971745461188e-01,1.976715386497063465e+00,4.665375695519555777e+00,8.728015681546482085e+01,1.225890978866955265e+03,2.836676557199098170e-01,2.346683255767444187e+00,8.725930759974289685e-01,4.408627022256409456e-01,1.000000000000000000e+00
2.135409277152636420e+01,3.038482348795617516e-01,6.307678193749098883e-01,9.930530940388887506e-01,2.038672639432483003e+00,4.619491119652149536e+00,8.665510423911608484e+01,1.535121574669945403e+03,2.774730947276111692e-01,2.376002323395717930e+00,8.282123068056534976e-01,5.865511854000911018e-01,1.000000000000000000e+00
2.961358702299403234e+01,3.425142182036171046e-01,7.066137256564751778e-01,9.875316901722165364e-01,1.982991377201559047e+00,4.600984430247581081e+00,8.419161210020848785e+01,1.186578289620563737e+03,3.299331386806443334e-01,2.172366697948007186e+00,9.097422330523841083e-01,3.549962269428234007e-01,1.000000000000000000e+00
2.789465355919760370e+01,3.379518793902796525e-01,7.028371397633880191e-01,9.890015496848187926e-01,1.927631176614476471e+00,4.636210763592972128e+00,8.456961133696523802e+01,1.267054284654775984e+03,3.216199026210233569e-01,2.194604843174979614e+00,9.044550071703270078e-01,3.711426077206598784e-01,1.000000000000000000e+00
2.572390227495100135e+01,3.367584806155246024e-01,7.100813484682254595e-01,9.905541927135095293e-01,1.840470584637960982e+00,4.631868246947626666e+00,8.405177873819705781e+01,1.360414899240946397e+03,3.251945316151250154e-01,2.182737505578082882e+00,8.975113240012433380e-01,3.968833543105334538e-01,1.000000000000000000e+00
2.275590906311147776e+01,3.318172011333379023e-01,7.054605486343865639e-01,9.924188470986345934e-01,1.773070572407041245e+00,4.664124592143742198e+00,8.459001934664361499e+01,1.499370521059943712e+03,3.155082128359936178e-01,2.209056789246821584e+00,8.827051765983924270e-01,4.429924596648082136e-01,1.000000000000000000e+00
1.977188570205471407e+01,3.317700082315379051e-01,7.091027875746015452e-01,9.938874740076798497e-01,1.664574669765159110e+00,4.600381024566456922e+00,8.346072201236167132e+01,1.615599090147981769e+03,3.144020515901502222e-01,2.213829964992854116e+00,8.771463743178173900e-01,4.661579907596230532e-01,1.000000000000000000e+00
1.416663099315064400e+01,3.289864692497424525e-01,7.171226419648407679e-01,9.951906931435561265e-01,1.461029231898235192e+00,4.541317100135541018e+00,8.197976794656807442e+01,1.471134437054162845e+03,3.278019557183142751e-01,2.169061160655945564e+00,8.810233055846765637e-01,4.493401867403134520e-01,1.000000000000000000e+00
9.803624938845365122e+00,3.523592772733689094e-01,7.465756231005361565e-01,9.956899092786009042e-01,1.202475232387472559e+00,4.210919758881574992e+00,7.541480980700220016e+01,1.135843777326808777e+03,3.579163204121869057e-01,2.073149527706344308e+00,9.019521619193255901e-01,3.631993405659477703e-01,1.000000000000000000e+00
9.547089041095867756e+00,3.361533997599949752e-01,7.387953581011390547e-01,9.966905781137352927e-01,1.233090753424657127e+00,4.306224848711542208e+00,7.697957074905944808e+01,1.440437029697219259e+03,3.510915274964645505e-01,2.091444249186512394e+00,8.591858904983382672e-01,5.080563982048471594e-01,1.000000000000000000e+00
3.680575770547930148e+01,3.425265547389878540e-01,6.422965057512055598e-01,9.880811981757124940e-01,2.452865092954980231e+00,4.959347259775279682e+00,9.270803524638228055e+01,1.542951490428706165e+03,2.945227391901426017e-01,2.278022800832282257e+00,8.887315952742937952e-01,4.471106897534740110e-01,1.000000000000000000e+00
2.637466364970639177e+01,3.442520307009173663e-01,6.653112167561385792e-01,9.900922903054039104e-01,2.070052592954984672e+00,4.867186447392472637e+00,9.002797118146699518e+01,1.330115176782928756e+03,3.024502798507455736e-01,2.246378909778422361e+00,9.067004868120420724e-01,3.776720466565322565e-01,1.000000000000000000e+00
2.795163435665354967e+01,3.403291062382592380e-01,6.540060022144529306e-01,9.911660124178082176e-01,2.193080357142852321e+00,4.974889965005411696e+00,9.212425262575321483e+01,1.580896684902472771e+03,2.964132397028151900e-01,2.262776910221234505e+00,8.794632171920966357e-01,4.718151387781157613e-01,1.000000000000000000e+00
2.304483396526415007e+01,3.391075705426126463e-01,6.717086336172179983e-01,9.927634479200007078e-01,1.961434381115457315e+00,4.911205440533355393e+00,9.014250560349086072e+01,1.591034276744117960e+03,3.010100235405843705e-01,2.244712727361334537e+00,8.754567780997604132e-01,4.776654519802263632e-01,1.000000000000000000e+00
2.149012353228956229e+01,3.344281993726811453e-01,6.637355318858815245e-01,9.936547520378663512e-01,1.977900256849312255e+00,4.980617226171550449e+00,9.158557690640620308e+01,1.691982344356700196e+03,2.976029078417923301e-01,2.254325415773982044e+00,8.587001354317180812e-01,5.317833997745267105e-01,1.000000000000000000e+00
1.789107601516629842e+01,3.306895837494285284e-01,6.712212538843354004e-01,9.950097622932616570e-01,1.815229023972599220e+00,4.949418883178412720e+00,9.047282218688270916e+01,1.790973688789046719e+03,3.025941348168998957e-01,2.236661009472348027e+00,8.465114789141807705e-01,5.648699776686377794e-01,1.000000000000000000e+00
3.212406739236782727e+01,3.260777992282679061e-01,6.110262235643920681e-01,9.908385984333556440e-01,2.593979329745587759e+00,5.228092645221657619e+00,9.804469331927275277e+01,1.751618154013005551e+03,2.873992894310504198e-01,2.296510498386397092e+00,8.069849221501499414e-01,6.547129881251185779e-01,1.000000000000000000e+00
3.087530577299403944e+01,3.322628127770228534e-01,6.160420702515356783e-01,9.904969923319473235e-01,2.511382399706452606e+00,5.185762585960443261e+00,9.693501863793611051e+01,1.623111691919853911e+03,2.878428738331422210e-01,2.289304489061636083e+00,8.216847951989620924e-01,6.083123383439706933e-01,1.000000000000000000e+00
2.481619985322891964e+01,3.389815278615129213e-01,6.349145606632672356e-01,9.903113089627701981e-01,2.177432424168296077e+00,5.015712264802577813e+00,9.341241592112508840e+01,1.279685520668499521e+03,2.940954109944868833e-01,2.269157457785463627e+00,8.745364040078129619e-01,4.443559824044738260e-01,1.000000000000000000e+00
2.405808158023478072e+01,3.435448932839653691e-01,6.457772008316630119e-01,9.889565530950447103e-01,2.089507399706453050e+00,4.884113579173101627e+00,9.091190057626577925e+01,1.088404625721683260e+03,2.990758515370544046e-01,2.258395698613457014e+00,9.071593763655982912e-01,3.523095160181179963e-01,1.000000000000000000e+00
2.532674902152631802e+01,3.452122385889408451e-01,6.626775854378154085e-01,9.880405004447921913e-01,2.004548373287665886e+00,4.754136510370518209e+00,8.797416866652325496e+01,1.058064948638770147e+03,3.051501062291208655e-01,2.245634712460930160e+00,9.201650797622278333e-01,3.215173103253214926e-01,1.000000000000000000e+00
2.706827910958896410e+01,3.449140054222726293e-01,6.671654275432544745e-01,9.866634510085372511e-01,2.019859955968685394e+00,4.681166528683588623e+00,8.664876222014432017e+01,1.014057199294154998e+03,3.072104915627278388e-01,2.241957057146595211e+00,9.248272371769417077e-01,3.088079151073829798e-01,1.000000000000000000e+00
3.975612310420724071e+01,3.413584073073037128e-01,6.427460256403861871e-01,9.860186882164935218e-01,2.445618272994117159e+00,4.844904085709737629e+00,9.024687403260982421e+01,1.420694720240644529e+03,3.007934609486255795e-01,2.264220015175319567e+00,8.955492056556977332e-01,4.156000479334724385e-01,1.000000000000000000e+00
4.385608794031294622e+01,2.947127988564833823e-01,6.505169685860338058e-01,9.869894641819427772e-01,2.410156249999991562e+00,5.139335123336426392e+00,9.513758490640077525e+01,1.684235646347966394e+03,2.775579605076927692e-01,2.314556086816792480e+00,8.774420941772405058e-01,4.637203318937825336e-01,1.000000000000000000e+00
4.279740245841473723e+01,2.981297184699192027e-01,6.528273662598521598e-01,9.862142090479678602e-01,2.386955724070444429e+00,5.092622368599656113e+00,9.449168805094544155e+01,1.551092787044690340e+03,2.828715438954532146e-01,2.295902052043347297e+00,8.885594008606858552e-01,4.351644520549349249e-01,1.000000000000000000e+00
4.131558830724060272e+01,2.976788930879377126e-01,6.535579933109340045e-01,9.876556419907548401e-01,2.387750733855177554e+00,5.098885768733385504e+00,9.438970829926701356e+01,1.672183493561678915e+03,2.846222719817887992e-01,2.284840210477805389e+00,8.725286290864460170e-01,4.806837056542702102e-01,1.000000000000000000e+00
3.603326810176115913e+01,2.946273660648446868e-01,6.536307689964947487e-01,9.899601435150958695e-01,2.286371697651658152e+00,5.074960008874839446e+00,9.385637131896075402e+01,1.793138680161777302e+03,2.794039818691089749e-01,2.305557226571028018e+00,8.501101960137020797e-01,5.396723841204704719e-01,1.000000000000000000e+00
